[20:39:17.768] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.784] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.799] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.846] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.846] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.862] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.862] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.877] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.893] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.909] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.924] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.940] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.955] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.971] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.987] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.002] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.018] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.033] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.049] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.065] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.080] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.096] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.111] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.127] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.143] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.174] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.174] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.189] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.205] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.236] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.252] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.252] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:18.267] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
